id,iso3_state,state,neighbour_iso3,neighbour_name,begin,end,check_length,reasons_scope,category,duration
1,FRA,France,DEU,Germany,1999-10-23T00:00:00Z,1999-10-29T00:00:00Z,6,the visit of the President of the Islamic Republic Iran in France,pol_event,1999-10-23 - 1999-10-29
2,FRA,France,ITA,Italy,1999-10-23T00:00:00Z,1999-10-29T00:00:00Z,6,the visit of the President of the Islamic Republic Iran in France,pol_event,1999-10-23 - 1999-10-29
3,FRA,France,ESP,Spain,2005-02-05T00:00:00Z,2005-02-05T00:00:00Z,1,- Frontières entre la France et l'Italie - Frontières entre la France et l'Espagne,demo_event,2005-02-05 - 2005-02-05
4,BEL,Belgium,NLD,Netherlands,2000-01-10T00:00:00Z,2000-01-31T00:00:00Z,21,Frontières intérieures,migration,2000-01-10 - 2000-01-31
5,BEL,Belgium,LUX,Luxembourg,2000-01-10T00:00:00Z,2000-01-31T00:00:00Z,21,Frontières intérieures,migration,2000-01-10 - 2000-01-31
6,BEL,Belgium,FRA,France,2000-01-10T00:00:00Z,2000-01-31T00:00:00Z,21,Frontières intérieures,migration,2000-01-10 - 2000-01-31
7,BEL,Belgium,DEU,Germany,2000-01-10T00:00:00Z,2000-01-31T00:00:00Z,21,Frontières intérieures,migration,2000-01-10 - 2000-01-31
8,LUX,Luxembourg,BEL,Belgium,2000-01-10T00:00:00Z,2000-01-28T00:00:00Z,18,+ Frontières du LUX,migration,2000-01-10 - 2000-01-28
9,LUX,Luxembourg,FRA,France,2000-01-10T00:00:00Z,2000-01-28T00:00:00Z,18,+ Frontières du LUX,migration,2000-01-10 - 2000-01-28
10,LUX,Luxembourg,DEU,Germany,2000-01-10T00:00:00Z,2000-01-28T00:00:00Z,18,+ Frontières du LUX,migration,2000-01-10 - 2000-01-28
11,NLD,Netherlands,DEU,Germany,2000-06-01T00:00:00Z,2000-07-02T00:00:00Z,31,"European football championship BE borders with France, Luxembourg, and Germany NL borders with Germany",sport_event,2000-06-01 - 2000-07-02
12,BEL,Belgium,LUX,Luxembourg,2000-06-01T00:00:00Z,2000-07-02T00:00:00Z,31,"European football championship BE borders with France, Luxembourg, and Germany NL borders with Germany",sport_event,2000-06-01 - 2000-07-02
13,BEL,Belgium,FRA,France,2000-06-01T00:00:00Z,2000-07-02T00:00:00Z,31,"European football championship BE borders with France, Luxembourg, and Germany NL borders with Germany",sport_event,2000-06-01 - 2000-07-02
14,BEL,Belgium,DEU,Germany,2000-06-01T00:00:00Z,2000-07-02T00:00:00Z,31,"European football championship BE borders with France, Luxembourg, and Germany NL borders with Germany",sport_event,2000-06-01 - 2000-07-02
15,DEU,Germany,NLD,Netherlands,2000-07-07T00:00:00Z,2000-07-12T00:00:00Z,5,"Borders with the Netherlands, Belgium, Luxembourg, France and Austria",pol_event,2000-07-07 - 2000-07-12
16,DEU,Germany,BEL,Belgium,2000-07-07T00:00:00Z,2000-07-12T00:00:00Z,5,"Borders with the Netherlands, Belgium, Luxembourg, France and Austria",pol_event,2000-07-07 - 2000-07-12
17,DEU,Germany,LUX,Luxembourg,2000-07-07T00:00:00Z,2000-07-12T00:00:00Z,5,"Borders with the Netherlands, Belgium, Luxembourg, France and Austria",pol_event,2000-07-07 - 2000-07-12
18,DEU,Germany,FRA,France,2000-07-07T00:00:00Z,2000-07-12T00:00:00Z,5,"Borders with the Netherlands, Belgium, Luxembourg, France and Austria",pol_event,2000-07-07 - 2000-07-12
19,DEU,Germany,AUT,Austria,2000-07-07T00:00:00Z,2000-07-12T00:00:00Z,5,"Borders with the Netherlands, Belgium, Luxembourg, France and Austria",pol_event,2000-07-07 - 2000-07-12
20,FRA,France,ESP,Spain,2000-10-10T00:00:00Z,2000-10-14T00:00:00Z,4,Borders with Spain,pol_event,2000-10-10 - 2000-10-14
21,ESP,Spain,FRA,France,2000-10-11T00:00:00Z,2000-10-14T00:00:00Z,3,Borders with France in the provinces of Guipúzcoa and Navarra,pol_event,2000-10-11 - 2000-10-14
22,LUX,Luxembourg,BEL,Belgium,2000-11-25T00:00:00Z,2000-11-29T00:00:00Z,4,Frontières du LUX,pol_event,2000-11-25 - 2000-11-29
23,LUX,Luxembourg,FRA,France,2000-11-25T00:00:00Z,2000-11-29T00:00:00Z,4,Frontières du LUX,pol_event,2000-11-25 - 2000-11-29
24,LUX,Luxembourg,DEU,Germany,2000-11-25T00:00:00Z,2000-11-29T00:00:00Z,4,Frontières du LUX,pol_event,2000-11-25 - 2000-11-29
25,FRA,France,ITA,Italy,2000-12-02T00:00:00Z,2000-12-10T00:00:00Z,8,Borders with Italy,pol_event,2000-12-02 - 2000-12-10
26,ESP,Spain,FRA,France,2000-12-20T00:00:00Z,2000-12-31T00:00:00Z,11,Borders with France on the Velley of Arán,pol_event,2000-12-20 - 2001-01-07
27,ESP,Spain,FRA,France,2001-01-01T00:00:00Z,2001-01-07T00:00:00Z,6,Borders with France on the Velley of Arán,pol_event,2000-12-20 - 2001-01-07
28,BEL,Belgium,NLD,Netherlands,2000-12-26T00:00:00Z,2000-12-31T00:00:00Z,5,Internal borders,migration,2000-12-26 - 2001-01-10
29,BEL,Belgium,LUX,Luxembourg,2000-12-26T00:00:00Z,2000-12-31T00:00:00Z,5,Internal borders,migration,2000-12-26 - 2001-01-10
30,BEL,Belgium,FRA,France,2000-12-26T00:00:00Z,2000-12-31T00:00:00Z,5,Internal borders,migration,2000-12-26 - 2001-01-10
31,BEL,Belgium,DEU,Germany,2000-12-26T00:00:00Z,2000-12-31T00:00:00Z,5,Internal borders,migration,2000-12-26 - 2001-01-10
32,BEL,Belgium,NLD,Netherlands,2001-01-01T00:00:00Z,2001-01-10T00:00:00Z,9,Internal borders,migration,2000-12-26 - 2001-01-10
33,BEL,Belgium,LUX,Luxembourg,2001-01-01T00:00:00Z,2001-01-10T00:00:00Z,9,Internal borders,migration,2000-12-26 - 2001-01-10
34,BEL,Belgium,FRA,France,2001-01-01T00:00:00Z,2001-01-10T00:00:00Z,9,Internal borders,migration,2000-12-26 - 2001-01-10
35,BEL,Belgium,DEU,Germany,2001-01-01T00:00:00Z,2001-01-10T00:00:00Z,9,Internal borders,migration,2000-12-26 - 2001-01-10
36,AUT,Austria,DEU,Germany,2001-06-25T00:00:00Z,2001-07-03T00:00:00Z,8,Borders with Germany and Italy and Salzburg airport,pol_event,2001-06-25 - 2001-07-03
37,AUT,Austria,ITA,Italy,2001-06-25T00:00:00Z,2001-07-03T00:00:00Z,8,Borders with Germany and Italy and Salzburg airport,pol_event,2001-06-25 - 2001-07-03
38,ITA,Italy,FRA,France,2001-07-14T00:00:00Z,2001-07-21T00:00:00Z,7,Internal borders,pol_event,2001-07-14 - 2001-07-21
39,ITA,Italy,AUT,Austria,2001-07-14T00:00:00Z,2001-07-21T00:00:00Z,7,Internal borders,pol_event,2001-07-14 - 2001-07-21
40,LUX,Luxembourg,BEL,Belgium,2001-12-03T00:00:00Z,2001-12-31T00:00:00Z,28,"Borders with Germany, Belgium and France",crime,2001-12-03 - 2002-02-01
41,LUX,Luxembourg,FRA,France,2001-12-03T00:00:00Z,2001-12-31T00:00:00Z,28,"Borders with Germany, Belgium and France",crime,2001-12-03 - 2002-02-01
42,LUX,Luxembourg,DEU,Germany,2001-12-03T00:00:00Z,2001-12-31T00:00:00Z,28,"Borders with Germany, Belgium and France",crime,2001-12-03 - 2002-02-01
43,LUX,Luxembourg,BEL,Belgium,2002-01-01T00:00:00Z,2002-02-01T00:00:00Z,31,"Borders with Germany, Belgium and France",crime,2001-12-03 - 2002-02-01
44,LUX,Luxembourg,FRA,France,2002-01-01T00:00:00Z,2002-02-01T00:00:00Z,31,"Borders with Germany, Belgium and France",crime,2001-12-03 - 2002-02-01
45,LUX,Luxembourg,DEU,Germany,2002-01-01T00:00:00Z,2002-02-01T00:00:00Z,31,"Borders with Germany, Belgium and France",crime,2001-12-03 - 2002-02-01
46,NOR,Norway,SWE,Sweden,2001-12-05T00:00:00Z,2001-12-12T00:00:00Z,7,Internal borders in the south-east part of Norway,other_event,2001-12-05 - 2001-12-12
47,ESP,Spain,FRA,France,2001-12-20T00:00:00Z,2001-12-31T00:00:00Z,11,Pas de document Frontier in the province of Lleida,,2001-12-20 - 2002-01-07
48,ESP,Spain,FRA,France,2002-01-01T00:00:00Z,2002-01-07T00:00:00Z,6,Pas de document Frontier in the province of Lleida,,2001-12-20 - 2002-01-07
49,ESP,Spain,FRA,France,2002-01-30T00:00:00Z,2002-02-04T00:00:00Z,5,Franco-Spanish border in Catalonia,pol_event,2002-01-30 - 2002-02-04
50,AUT,Austria,DEU,Germany,2002-03-07T00:00:00Z,2002-03-13T00:00:00Z,6,"Borders to Germany and Italy as well as Vienna, Linz, Salzburg, Innsbruck, Graz and Klagenfurt airports",pol_event,2002-03-07 - 2002-03-13
51,AUT,Austria,ITA,Italy,2002-03-07T00:00:00Z,2002-03-13T00:00:00Z,6,"Borders to Germany and Italy as well as Vienna, Linz, Salzburg, Innsbruck, Graz and Klagenfurt airports",pol_event,2002-03-07 - 2002-03-13
52,ESP,Spain,FRA,France,2002-03-09T00:00:00Z,2002-03-18T00:00:00Z,9,"Barcelona airport and port, Girona airport and border posts at Port Bou, La Junquera, Camprodón and Puigcerdá, Les Lerida and Tarragona port and Reus airport",pol_event,2002-03-09 - 2002-03-18
53,ESP,Spain,FRA,France,2002-03-21T00:00:00Z,2002-03-23T00:00:00Z,2,"Borders in Girona, Lleida, Huesca, Navarra and Guipozcoa",pol_event,2002-03-21 - 2002-03-23
54,NOR,Norway,SWE,Sweden,2002-06-15T00:00:00Z,2002-06-27T00:00:00Z,12,"Internal land, sea and air borders",pol_event,2002-06-15 - 2002-06-27
55,ESP,Spain,FRA,France,2002-06-14T00:00:00Z,2002-06-22T00:00:00Z,8,"Borders with France and Portugal, Madrid Barajas, Seville and Malaga airports",pol_event,2002-06-14 - 2002-06-22
56,ESP,Spain,PRT,Portugal,2002-06-14T00:00:00Z,2002-06-22T00:00:00Z,8,"Borders with France and Portugal, Madrid Barajas, Seville and Malaga airports",pol_event,2002-06-14 - 2002-06-22
57,AUT,Austria,DEU,Germany,2002-09-09T00:00:00Z,2002-09-17T00:00:00Z,8,Borders with Germany and Italy and at Salzburg airport,pol_event,2002-09-09 - 2002-09-17
58,AUT,Austria,ITA,Italy,2002-09-09T00:00:00Z,2002-09-17T00:00:00Z,8,Borders with Germany and Italy and at Salzburg airport,pol_event,2002-09-09 - 2002-09-17
59,FRA,France,ESP,Spain,2002-10-19T00:00:00Z,2002-10-19T00:00:00Z,1,Borders with Spain,demo_event,2002-10-19 - 2002-10-19
60,ITA,Italy,FRA,France,2002-11-01T00:00:00Z,2002-11-10T00:00:00Z,9,International borders,pol_event,2002-11-01 - 2002-11-10
61,ITA,Italy,AUT,Austria,2002-11-01T00:00:00Z,2002-11-10T00:00:00Z,9,International borders,pol_event,2002-11-01 - 2002-11-10
62,DNK,Denmark,DEU,Germany,2002-12-06T00:00:00Z,2002-12-14T00:00:00Z,8,International borders,pol_event,2002-12-06 - 2002-12-14
63,DNK,Denmark,SWE,Sweden,2002-12-06T00:00:00Z,2002-12-14T00:00:00Z,8,International borders,pol_event,2002-12-06 - 2002-12-14
64,SWE,Sweden,DNK,Denmark,2002-12-06T00:00:00Z,2002-12-14T00:00:00Z,8,Borders in Scania,pol_event,2002-12-06 - 2002-12-14
65,ESP,Spain,FRA,France,2002-12-20T00:00:00Z,2002-12-31T00:00:00Z,11,Frontier in the province of Lleida,other_event,2002-12-20 - 2003-01-07
66,ESP,Spain,FRA,France,2003-01-01T00:00:00Z,2003-01-07T00:00:00Z,6,Frontier in the province of Lleida,other_event,2002-12-20 - 2003-01-07
67,FRA,France,ESP,Spain,2003-03-02T00:00:00Z,2003-03-02T00:00:00Z,1,Pas de document Frontières entre la France et l'Espagne,,2003-03-02 - 2003-03-02
68,FRA,France,BEL,Belgium,2003-05-22T00:00:00Z,2003-06-03T00:00:00Z,12,"Borders with Germany, Belgium, Spain, Italy and Luxembourg",pol_event,2003-05-22 - 2003-06-03
69,FRA,France,LUX,Luxembourg,2003-05-22T00:00:00Z,2003-06-03T00:00:00Z,12,"Borders with Germany, Belgium, Spain, Italy and Luxembourg",pol_event,2003-05-22 - 2003-06-03
70,FRA,France,ESP,Spain,2003-05-22T00:00:00Z,2003-06-03T00:00:00Z,12,"Borders with Germany, Belgium, Spain, Italy and Luxembourg",pol_event,2003-05-22 - 2003-06-03
71,FRA,France,DEU,Germany,2003-05-22T00:00:00Z,2003-06-03T00:00:00Z,12,"Borders with Germany, Belgium, Spain, Italy and Luxembourg",pol_event,2003-05-22 - 2003-06-03
72,FRA,France,ITA,Italy,2003-05-22T00:00:00Z,2003-06-03T00:00:00Z,12,"Borders with Germany, Belgium, Spain, Italy and Luxembourg",pol_event,2003-05-22 - 2003-06-03
73,ESP,Spain,FRA,France,2003-05-28T00:00:00Z,2003-06-04T00:00:00Z,7,"North Atlantic Council La Junquera, Portbou, Camprodón, Puigcerdá, Les, Canfranc, Dancharinea, Valcarlos, Irún, airport Madrid-Barajas",pol_event,2003-05-28 - 2003-06-04
74,ESP,Spain,FRA,France,2003-12-20T00:00:00Z,2003-12-31T00:00:00Z,11,Frontier in the province of Lleida,other_event,2003-12-20 - 2004-01-07
75,ESP,Spain,FRA,France,2004-01-01T00:00:00Z,2004-01-07T00:00:00Z,6,Frontier in the province of Lleida,other_event,2003-12-20 - 2004-01-07
76,ESP,Spain,FRA,France,2004-05-15T00:00:00Z,2004-05-24T00:00:00Z,9,International borders,other_event,2004-05-15 - 2004-05-24
77,ESP,Spain,PRT,Portugal,2004-05-15T00:00:00Z,2004-05-24T00:00:00Z,9,International borders,other_event,2004-05-15 - 2004-05-24
78,PRT,Portugal,ESP,Spain,2004-05-26T00:00:00Z,2004-07-04T00:00:00Z,39,+ Music festival + European Football Championship,other_event,2004-05-26 - 2004-07-04
79,FRA,France,ESP,Spain,2004-06-01T00:00:00Z,2004-06-08T00:00:00Z,7,"Borders with Germany, Spain and Italy",other_event,2004-06-01 - 2004-06-08
80,FRA,France,DEU,Germany,2004-06-01T00:00:00Z,2004-06-08T00:00:00Z,7,"Borders with Germany, Spain and Italy",other_event,2004-06-01 - 2004-06-08
81,FRA,France,ITA,Italy,2004-06-01T00:00:00Z,2004-06-08T00:00:00Z,7,"Borders with Germany, Spain and Italy",other_event,2004-06-01 - 2004-06-08
82,FRA,France,ITA,Italy,2005-02-07T00:00:00Z,2005-02-10T00:00:00Z,3,- Frontières entre la France et l'Italie - Frontières entre la France et l'Espagne,pol_event,2005-02-07 - 2005-02-10
83,FRA,France,ESP,Spain,2005-07-09T00:00:00Z,2005-08-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-07-09 - 2005-08-09
84,FRA,France,DEU,Germany,2005-07-09T00:00:00Z,2005-08-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-07-09 - 2005-08-09
85,FRA,France,ITA,Italy,2005-07-09T00:00:00Z,2005-08-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-07-09 - 2005-08-09
86,FIN,Finland,SWE,Sweden,2005-07-24T00:00:00Z,2005-08-14T00:00:00Z,21,World Championships in Athletics - International borders,sport_event,2005-07-24 - 2005-08-14
87,FIN,Finland,NOR,Norway,2005-07-24T00:00:00Z,2005-08-14T00:00:00Z,21,World Championships in Athletics - International borders,sport_event,2005-07-24 - 2005-08-14
88,FRA,France,ESP,Spain,2005-08-09T00:00:00Z,2005-09-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-08-09 - 2005-09-09
89,FRA,France,DEU,Germany,2005-08-09T00:00:00Z,2005-09-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-08-09 - 2005-09-09
90,FRA,France,ITA,Italy,2005-08-09T00:00:00Z,2005-09-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-08-09 - 2005-09-09
91,FRA,France,ESP,Spain,2005-09-09T00:00:00Z,2005-10-09T00:00:00Z,30,"Borders with Germany, Spain and Italy",terrorism,2005-09-09 - 2005-10-09
92,FRA,France,DEU,Germany,2005-09-09T00:00:00Z,2005-10-09T00:00:00Z,30,"Borders with Germany, Spain and Italy",terrorism,2005-09-09 - 2005-10-09
93,FRA,France,ITA,Italy,2005-09-09T00:00:00Z,2005-10-09T00:00:00Z,30,"Borders with Germany, Spain and Italy",terrorism,2005-09-09 - 2005-10-09
94,FRA,France,ESP,Spain,2005-10-09T00:00:00Z,2005-11-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-10-09 - 2005-11-09
95,FRA,France,DEU,Germany,2005-10-09T00:00:00Z,2005-11-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-10-09 - 2005-11-09
96,FRA,France,ITA,Italy,2005-10-09T00:00:00Z,2005-11-09T00:00:00Z,31,"Borders with Germany, Spain and Italy",terrorism,2005-10-09 - 2005-11-09
97,FRA,France,ESP,Spain,2005-11-09T00:00:00Z,2005-12-09T00:00:00Z,30,"Borders with Germany, Spain and Italy",terrorism,2005-11-09 - 2005-12-09
98,FRA,France,DEU,Germany,2005-11-09T00:00:00Z,2005-12-09T00:00:00Z,30,"Borders with Germany, Spain and Italy",terrorism,2005-11-09 - 2005-12-09
99,FRA,France,ITA,Italy,2005-11-09T00:00:00Z,2005-12-09T00:00:00Z,30,"Borders with Germany, Spain and Italy",terrorism,2005-11-09 - 2005-12-09
100,ESP,Spain,FRA,France,2005-11-26T00:00:00Z,2005-11-28T00:00:00Z,2,"Border with France, internal borders",pol_event,2005-11-26 - 2005-11-28
101,FRA,France,ESP,Spain,2005-12-09T00:00:00Z,2005-12-31T00:00:00Z,22,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie",terrorism,2005-12-09 - 2006-01-08
102,FRA,France,DEU,Germany,2005-12-09T00:00:00Z,2005-12-31T00:00:00Z,22,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie",terrorism,2005-12-09 - 2006-01-08
103,FRA,France,ITA,Italy,2005-12-09T00:00:00Z,2005-12-31T00:00:00Z,22,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie",terrorism,2005-12-09 - 2006-01-08
104,FRA,France,ESP,Spain,2006-01-01T00:00:00Z,2006-01-08T00:00:00Z,7,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie",terrorism,2005-12-09 - 2006-01-08
105,FRA,France,DEU,Germany,2006-01-01T00:00:00Z,2006-01-08T00:00:00Z,7,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie",terrorism,2005-12-09 - 2006-01-08
106,FRA,France,ITA,Italy,2006-01-01T00:00:00Z,2006-01-08T00:00:00Z,7,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie",terrorism,2005-12-09 - 2006-01-08
107,FRA,France,ESP,Spain,2006-01-09T00:00:00Z,2006-02-08T00:00:00Z,30,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie,",terrorism,2006-01-09 - 2006-02-08
108,FRA,France,DEU,Germany,2006-01-09T00:00:00Z,2006-02-08T00:00:00Z,30,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie,",terrorism,2006-01-09 - 2006-02-08
109,FRA,France,ITA,Italy,2006-01-09T00:00:00Z,2006-02-08T00:00:00Z,30,"Frontières entre la France et l'Allemagne, l'Espagne et l'Italie,",terrorism,2006-01-09 - 2006-02-08
110,FRA,France,ITA,Italy,2006-02-09T00:00:00Z,2006-03-08T00:00:00Z,27,Frontières entre la France et l'Italie,terrorism,2006-02-09 - 2006-03-08
111,ESP,Spain,FRA,France,2006-02-25T00:00:00Z,2006-02-25T00:00:00Z,1,Border with France: Santiago; Biriatou; Behovia.,demo_event,2006-02-25 - 2006-02-25
112,DEU,Germany,NLD,Netherlands,2006-06-01T00:00:00Z,2006-07-10T00:00:00Z,39,Football World Cup - internal borders,sport_event,2006-06-01 - 2006-07-10
113,DEU,Germany,BEL,Belgium,2006-06-01T00:00:00Z,2006-07-10T00:00:00Z,39,Football World Cup - internal borders,sport_event,2006-06-01 - 2006-07-10
114,DEU,Germany,LUX,Luxembourg,2006-06-01T00:00:00Z,2006-07-10T00:00:00Z,39,Football World Cup - internal borders,sport_event,2006-06-01 - 2006-07-10
115,DEU,Germany,FRA,France,2006-06-01T00:00:00Z,2006-07-10T00:00:00Z,39,Football World Cup - internal borders,sport_event,2006-06-01 - 2006-07-10
116,DEU,Germany,AUT,Austria,2006-06-01T00:00:00Z,2006-07-10T00:00:00Z,39,Football World Cup - internal borders,sport_event,2006-06-01 - 2006-07-10
117,DEU,Germany,DNK,Denmark,2006-06-01T00:00:00Z,2006-07-10T00:00:00Z,39,Football World Cup - internal borders,sport_event,2006-06-01 - 2006-07-10
118,FRA,France,ITA,Italy,2006-05-09T00:00:00Z,2006-05-12T00:00:00Z,3,Frontières terrestre entre la France et l'Italie,pol_event,2006-05-09 - 2006-05-12
119,FIN,Finland,SWE,Sweden,2006-08-25T00:00:00Z,2006-09-12T00:00:00Z,18,Finland's international borders,pol_event,2006-08-25 - 2006-09-12
120,FIN,Finland,NOR,Norway,2006-08-25T00:00:00Z,2006-09-12T00:00:00Z,18,Finland's international borders,pol_event,2006-08-25 - 2006-09-12
121,FRA,France,ESP,Spain,2006-10-21T00:00:00Z,2006-10-21T00:00:00Z,1,"Youth Days of radical young Basques in Saint-Pée-sur-Nivelle and demonstration organised in Bayonne by the support committee of Philippe Bidart. FR-ES land border (border crossing point on the highway A63 in Biriatou, St Jacques bridge, Béhobie bridge, Hendaye station)",demo_event,2006-10-21 - 2006-10-21
122,FIN,Finland,SWE,Sweden,2006-10-09T00:00:00Z,2006-10-21T00:00:00Z,12,"Informal meeting of Heads of States and Government in Lahti. Controls mainly at Helsinki-Vantaa, Turku and Tampere- Pirkkala airports and the ports of Helsinki, Hanko and Turku, FI-SE and FI-NO land borders",pol_event,2006-10-09 - 2006-10-21
123,FIN,Finland,NOR,Norway,2006-10-09T00:00:00Z,2006-10-21T00:00:00Z,12,"Informal meeting of Heads of States and Government in Lahti. Controls mainly at Helsinki-Vantaa, Turku and Tampere- Pirkkala airports and the ports of Helsinki, Hanko and Turku, FI-SE and FI-NO land borders",pol_event,2006-10-09 - 2006-10-21
124,FIN,Finland,SWE,Sweden,2006-11-13T00:00:00Z,2006-11-29T00:00:00Z,16,"EUROMED meeting in Tampere. Controls mainly at Helsinki-Vantaa, Turku and Tampere- Pirkkala airports and the ports of Helsinki, Hanko and Turku, FI-SE and FI-NO land borders",pol_event,2006-11-13 - 2006-11-29
125,FIN,Finland,NOR,Norway,2006-11-13T00:00:00Z,2006-11-29T00:00:00Z,16,"EUROMED meeting in Tampere. Controls mainly at Helsinki-Vantaa, Turku and Tampere- Pirkkala airports and the ports of Helsinki, Hanko and Turku, FI-SE and FI-NO land borders",pol_event,2006-11-13 - 2006-11-29
126,FRA,France,ITA,Italy,2007-02-12T00:00:00Z,2007-02-16T00:00:00Z,4,Conference of Heads of States of Africa and France in Cannes (13-16/2/2007). FR-IT border (detailed information provided in the notification),pol_event,2007-02-12 - 2007-02-16
127,DEU,Germany,NLD,Netherlands,2007-05-25T00:00:00Z,2007-06-09T00:00:00Z,15,"G8 Summit in Heiligendamm/Mecklenburg-Western Pomerania (6-8/6/2007) Land, air and sea borders",pol_event,2007-05-25 - 2007-06-09
128,DEU,Germany,BEL,Belgium,2007-05-25T00:00:00Z,2007-06-09T00:00:00Z,15,"G8 Summit in Heiligendamm/Mecklenburg-Western Pomerania (6-8/6/2007) Land, air and sea borders",pol_event,2007-05-25 - 2007-06-09
129,DEU,Germany,LUX,Luxembourg,2007-05-25T00:00:00Z,2007-06-09T00:00:00Z,15,"G8 Summit in Heiligendamm/Mecklenburg-Western Pomerania (6-8/6/2007) Land, air and sea borders",pol_event,2007-05-25 - 2007-06-09
130,DEU,Germany,FRA,France,2007-05-25T00:00:00Z,2007-06-09T00:00:00Z,15,"G8 Summit in Heiligendamm/Mecklenburg-Western Pomerania (6-8/6/2007) Land, air and sea borders",pol_event,2007-05-25 - 2007-06-09
131,DEU,Germany,AUT,Austria,2007-05-25T00:00:00Z,2007-06-09T00:00:00Z,15,"G8 Summit in Heiligendamm/Mecklenburg-Western Pomerania (6-8/6/2007) Land, air and sea borders",pol_event,2007-05-25 - 2007-06-09
132,DEU,Germany,DNK,Denmark,2007-05-25T00:00:00Z,2007-06-09T00:00:00Z,15,"G8 Summit in Heiligendamm/Mecklenburg-Western Pomerania (6-8/6/2007) Land, air and sea borders",pol_event,2007-05-25 - 2007-06-09
133,AUT,Austria,DEU,Germany,2008-06-02T00:00:00Z,2008-07-01T00:00:00Z,29,"European Football Championship EURO 2008, AT — CH (7/6-29/6/2008). Land and air borders",sport_event,2008-06-02 - 2008-07-01
134,AUT,Austria,HUN,Hungary,2008-06-02T00:00:00Z,2008-07-01T00:00:00Z,29,"European Football Championship EURO 2008, AT — CH (7/6-29/6/2008). Land and air borders",sport_event,2008-06-02 - 2008-07-01
135,AUT,Austria,CZE,Czechia,2008-06-02T00:00:00Z,2008-07-01T00:00:00Z,29,"European Football Championship EURO 2008, AT — CH (7/6-29/6/2008). Land and air borders",sport_event,2008-06-02 - 2008-07-01
136,AUT,Austria,SVK,Slovakia,2008-06-02T00:00:00Z,2008-07-01T00:00:00Z,29,"European Football Championship EURO 2008, AT — CH (7/6-29/6/2008). Land and air borders",sport_event,2008-06-02 - 2008-07-01
137,AUT,Austria,ITA,Italy,2008-06-02T00:00:00Z,2008-07-01T00:00:00Z,29,"European Football Championship EURO 2008, AT — CH (7/6-29/6/2008). Land and air borders",sport_event,2008-06-02 - 2008-07-01
138,AUT,Austria,SVN,Slovenia,2008-06-02T00:00:00Z,2008-07-01T00:00:00Z,29,"European Football Championship EURO 2008, AT — CH (7/6-29/6/2008). Land and air borders",sport_event,2008-06-02 - 2008-07-01
139,FRA,France,ESP,Spain,2008-09-27T00:00:00Z,2008-09-27T00:00:00Z,1,"Demonstration on 27 September at 16:00 in Bayonne, supervised by Batasuna. Five FR-ES border crossing points (Hendaye: highway A63, St Jacques international bridge, Béhobie international bridge, Hendaye station, port of Hendaye)",demo_event,2008-09-27 - 2008-09-27
140,DEU,Germany,NLD,Netherlands,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
141,DEU,Germany,BEL,Belgium,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
142,DEU,Germany,LUX,Luxembourg,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
143,DEU,Germany,FRA,France,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
144,DEU,Germany,CHE,Switzerland,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
145,DEU,Germany,POL,Poland,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
